U              I
6.15000E+0002  2.00000E+0000
6.12000E+0002  1.96000E+0000
5.90000E+0002  1.90000E+0000
5.88000E+0002  1.90000E+0000
6.01000E+0002  1.95000E+0000
6.20000E+0002  1.99000E+0000
6.31000E+0002  2.02000E+0000
6.41000E+0002  2.04000E+0000
6.47000E+0002  2.06000E+0000
6.62000E+0002  2.09000E+0000
6.64000E+0002  2.09000E+0000
6.72000E+0002  2.12000E+0000
6.80000E+0002  2.13000E+0000
6.98000E+0002  2.16000E+0000
7.00000E+0002  2.18000E+0000
7.09000E+0002  2.20000E+0000
7.20000E+0002  2.21000E+0000
7.30000E+0002  2.26000E+0000
7.39000E+0002  2.27000E+0000
7.56000E+0002  2.31000E+0000
7.64000E+0002  2.33000E+0000
7.71000E+0002  2.34000E+0000
7.84000E+0002  2.38000E+0000
7.93000E+0002  2.40000E+0000
8.09000E+0002  2.43000E+0000
8.25000E+0002  2.46000E+0000
8.41000E+0002  2.49000E+0000
8.52000E+0002  2.51000E+0000
8.69000E+0002  2.55000E+0000
8.79000E+0002  2.57000E+0000
8.88000E+0002  2.59000E+0000
9.07000E+0002  2.62000E+0000
9.26000E+0002  2.66000E+0000
9.37000E+0002  2.68000E+0000
9.53000E+0002  2.71000E+0000
9.71000E+0002  2.74000E+0000
9.92000E+0002  2.76000E+0000
1.00000E+0003  2.79000E+0000
1.01300E+0003  2.82000E+0000
1.02900E+0003  2.84000E+0000
1.03800E+0003  2.85000E+0000
1.06100E+0003  2.90000E+0000
1.08000E+0003  2.92000E+0000
1.08900E+0003  2.94000E+0000
1.10300E+0003  2.96000E+0000
1.13000E+0003  3.00000E+0000
1.14200E+0003  3.02000E+0000
1.16400E+0003  3.05000E+0000
1.18900E+0003  3.08000E+0000
1.21000E+0003  3.09000E+0000
1.21200E+0003  3.12000E+0000
1.23400E+0003  3.14000E+0000
1.25800E+0003  3.17000E+0000
1.26300E+0003  3.18000E+0000
1.28800E+0003  3.21000E+0000
1.32000E+0003  3.25000E+0000
1.33900E+0003  3.27000E+0000
1.36300E+0003  3.29000E+0000
1.39200E+0003  3.32000E+0000
1.40300E+0003  3.34000E+0000
1.42400E+0003  3.36000E+0000
1.45800E+0003  3.39000E+0000
1.47900E+0003  3.40000E+0000
1.49200E+0003  3.42000E+0000
1.51900E+0003  3.44000E+0000
1.53200E+0003  3.46000E+0000
1.55000E+0003  3.47000E+0000
1.58100E+0003  3.49000E+0000
1.60300E+0003  3.51000E+0000
1.62200E+0003  3.53000E+0000
1.65800E+0003  3.55000E+0000
1.69000E+0003  3.58000E+0000
1.71800E+0003  3.59000E+0000
1.73500E+0003  3.60000E+0000
1.76800E+0003  3.62000E+0000
1.80200E+0003  3.63000E+0000
1.81900E+0003  3.65000E+0000
1.84400E+0003  3.66000E+0000
1.87100E+0003  3.68000E+0000
1.88800E+0003  3.69000E+0000
1.92000E+0003  3.70000E+0000
1.95200E+0003  3.71000E+0000
1.95800E+0003  3.72000E+0000
1.97800E+0003  3.73000E+0000
2.01200E+0003  3.74000E+0000
2.02500E+0003  3.74000E+0000
2.04300E+0003  3.76000E+0000
2.07100E+0003  3.76000E+0000
2.09400E+0003  3.77000E+0000
2.11100E+0003  3.78000E+0000
2.13200E+0003  3.79000E+0000
2.16400E+0003  3.80000E+0000
2.17200E+0003  3.80000E+0000
2.19800E+0003  3.81000E+0000
2.22400E+0003  3.81000E+0000
2.23700E+0003  3.82000E+0000
2.26500E+0003  3.83000E+0000
2.30100E+0003  3.84000E+0000
2.34700E+0003  3.84000E+0000
2.36000E+0003  3.86000E+0000
2.38700E+0003  3.86000E+0000
2.42200E+0003  3.87000E+0000
2.44000E+0003  3.88000E+0000
2.48500E+0003  3.88000E+0000
2.50800E+0003  3.89000E+0000
2.52800E+0003  3.89000E+0000
2.56200E+0003  3.90000E+0000
2.60100E+0003  3.91000E+0000
2.64400E+0003  3.91000E+0000
2.66100E+0003  3.92000E+0000
2.69900E+0003  3.93000E+0000
2.72600E+0003  3.93000E+0000
2.74500E+0003  3.93000E+0000
2.77400E+0003  3.94000E+0000
2.80100E+0003  3.94000E+0000
2.81700E+0003  3.95000E+0000
2.84600E+0003  3.95000E+0000
2.86800E+0003  3.95000E+0000
2.87600E+0003  3.95000E+0000
2.89900E+0003  3.96000E+0000
2.93700E+0003  3.96000E+0000
2.94700E+0003  3.96000E+0000
2.97400E+0003  3.97000E+0000
3.00500E+0003  3.97000E+0000
3.03300E+0003  3.98000E+0000
3.04900E+0003  3.98000E+0000
3.07900E+0003  3.98000E+0000
3.11800E+0003  3.99000E+0000
3.13300E+0003  3.99000E+0000
3.17300E+0003  3.99000E+0000
3.19800E+0003  3.99000E+0000
3.19500E+0003  4.00000E+0000
3.23100E+0003  4.00000E+0000
3.26600E+0003  4.00000E+0000
3.30200E+0003  4.01000E+0000
3.32500E+0003  4.01000E+0000
3.36300E+0003  4.01000E+0000
3.39700E+0003  4.01000E+0000
3.42300E+0003  4.02000E+0000
3.46900E+0003  4.03000E+0000
3.51100E+0003  4.03000E+0000
3.55700E+0003  4.03000E+0000
3.58200E+0003  4.03000E+0000
3.62000E+0003  4.04000E+0000
3.65600E+0003  4.04000E+0000
3.67200E+0003  4.04000E+0000
3.70700E+0003  4.04000E+0000
3.74300E+0003  4.05000E+0000
3.76100E+0003  4.05000E+0000
3.78900E+0003  4.05000E+0000
3.82000E+0003  4.05000E+0000
3.83700E+0003  4.06000E+0000
3.87400E+0003  4.06000E+0000
3.92400E+0003  4.06000E+0000
3.93200E+0003  4.06000E+0000
3.97300E+0003  4.06000E+0000
4.00300E+0003  4.06000E+0000
4.03800E+0003  4.07000E+0000
4.05300E+0003  4.07000E+0000
4.08300E+0003  4.07000E+0000
4.11700E+0003  4.07000E+0000
4.13100E+0003  4.08000E+0000
4.17200E+0003  4.08000E+0000
4.19700E+0003  4.08000E+0000
4.22600E+0003  4.08000E+0000
4.24200E+0003  4.08000E+0000
4.28000E+0003  4.08000E+0000
4.30800E+0003  4.08000E+0000
4.32700E+0003  4.08000E+0000
4.35800E+0003  4.09000E+0000
4.38000E+0003  4.09000E+0000
4.42700E+0003  4.09000E+0000
4.46300E+0003  4.09000E+0000
4.49200E+0003  4.09000E+0000
4.51300E+0003  4.10000E+0000
4.54400E+0003  4.09000E+0000
4.59000E+0003  4.10000E+0000
4.61800E+0003  4.09000E+0000
4.65000E+0003  4.10000E+0000
4.70500E+0003  4.10000E+0000
4.73100E+0003  4.11000E+0000
4.77600E+0003  4.11000E+0000
4.85100E+0003  4.11000E+0000
4.87200E+0003  4.12000E+0000
4.94700E+0003  4.12000E+0000
5.00200E+0003  4.12000E+0000
5.04900E+0003  4.12000E+0000
5.05900E+0003  4.13000E+0000
5.09300E+0003  4.12000E+0000
5.13500E+0003  4.12000E+0000
5.15600E+0003  4.12000E+0000
5.19800E+0003  4.13000E+0000
5.24900E+0003  4.13000E+0000
5.26900E+0003  4.13000E+0000
5.31800E+0003  4.13000E+0000
5.37600E+0003  4.13000E+0000
5.42300E+0003  4.13000E+0000
5.45000E+0003  4.13000E+0000
5.52200E+0003  4.14000E+0000
5.57200E+0003  4.14000E+0000
5.59100E+0003  4.14000E+0000
5.62500E+0003  4.14000E+0000
5.67000E+0003  4.14000E+0000
5.68900E+0003  4.14000E+0000
5.74100E+0003  4.14000E+0000
5.78300E+0003  4.14000E+0000
5.83600E+0003  4.14000E+0000
5.84900E+0003  4.15000E+0000
5.89500E+0003  4.15000E+0000
5.94500E+0003  4.14000E+0000
5.96800E+0003  4.14000E+0000
5.97300E+0003  4.15000E+0000
5.98100E+0003  4.15000E+0000
5.99300E+0003  4.14000E+0000
6.03900E+0003  4.15000E+0000
6.06600E+0003  4.15000E+0000
6.07400E+0003  4.15000E+0000
6.10400E+0003  4.16000E+0000
6.13200E+0003  4.15000E+0000
6.17700E+0003  4.15000E+0000
6.19400E+0003  4.16000E+0000
6.24900E+0003  4.16000E+0000
6.32600E+0003  4.16000E+0000
6.36000E+0003  4.16000E+0000
6.36100E+0003  4.16000E+0000
6.37800E+0003  4.16000E+0000
6.39500E+0003  4.16000E+0000
6.44700E+0003  4.16000E+0000
6.49400E+0003  4.16000E+0000
6.53000E+0003  4.16000E+0000
6.54200E+0003  4.17000E+0000
6.58200E+0003  4.16000E+0000
6.60900E+0003  4.16000E+0000
6.66400E+0003  4.16000E+0000
6.72000E+0003  4.17000E+0000
6.76500E+0003  4.17000E+0000
6.79900E+0003  4.16000E+0000
6.84600E+0003  4.17000E+0000
6.89900E+0003  4.17000E+0000
6.92100E+0003  4.17000E+0000
6.96900E+0003  4.17000E+0000
7.03800E+0003  4.17000E+0000
7.06800E+0003  4.17000E+0000
7.08000E+0003  4.18000E+0000
7.13000E+0003  4.18000E+0000
7.18000E+0003  4.17000E+0000
7.20600E+0003  4.17000E+0000
7.26800E+0003  4.18000E+0000
7.31700E+0003  4.18000E+0000
7.35600E+0003  4.18000E+0000
7.38700E+0003  4.18000E+0000
7.41600E+0003  4.18000E+0000
7.44500E+0003  4.19000E+0000
7.48100E+0003  4.18000E+0000
7.52400E+0003  4.18000E+0000
7.55600E+0003  4.18000E+0000
7.60600E+0003  4.18000E+0000
7.64400E+0003  4.18000E+0000
7.67700E+0003  4.18000E+0000
7.71500E+0003  4.19000E+0000
7.75800E+0003  4.18000E+0000
7.83300E+0003  4.19000E+0000
7.85300E+0003  4.19000E+0000
7.91900E+0003  4.19000E+0000
8.00200E+0003  4.19000E+0000
8.05400E+0003  4.20000E+0000
8.13600E+0003  4.19000E+0000
8.17900E+0003  4.19000E+0000
8.21800E+0003  4.19000E+0000
8.23800E+0003  4.19000E+0000
8.29600E+0003  4.19000E+0000
8.34400E+0003  4.20000E+0000
8.37100E+0003  4.20000E+0000
8.42100E+0003  4.19000E+0000
8.47000E+0003  4.20000E+0000
8.51500E+0003  4.19000E+0000
8.56700E+0003  4.20000E+0000
8.61400E+0003  4.20000E+0000
8.64400E+0003  4.20000E+0000
8.68900E+0003  4.19000E+0000
8.74500E+0003  4.20000E+0000
8.81600E+0003  4.20000E+0000
8.84900E+0003  4.20000E+0000
8.92200E+0003  4.20000E+0000
8.97700E+0003  4.20000E+0000
9.01100E+0003  4.21000E+0000
9.07600E+0003  4.20000E+0000
9.15200E+0003  4.20000E+0000
9.19100E+0003  4.20000E+0000
9.23600E+0003  4.20000E+0000
9.32400E+0003  4.20000E+0000
9.42800E+0003  4.21000E+0000
9.63600E+0003  4.21000E+0000
9.96600E+0003  4.21000E+0000
1.01620E+0004  4.21000E+0000
1.00390E+0004  4.21000E+0000
9.95200E+0003  4.21000E+0000
9.80700E+0003  4.21000E+0000
9.72600E+0003  4.21000E+0000
9.58100E+0003  4.20000E+0000
9.49600E+0003  4.20000E+0000
9.41400E+0003  4.20000E+0000
9.36700E+0003  4.20000E+0000
9.55100E+0003  4.20000E+0000
9.61700E+0003  4.20000E+0000
9.69600E+0003  4.21000E+0000
9.80500E+0003  4.20000E+0000
9.89800E+0003  4.21000E+0000
9.96000E+0003  4.21000E+0000
1.00330E+0004  4.21000E+0000
1.00980E+0004  4.21000E+0000
1.01220E+0004  4.21000E+0000
1.01610E+0004  4.21000E+0000
1.02020E+0004  4.21000E+0000
1.02270E+0004  4.21000E+0000
1.02820E+0004  4.21000E+0000
1.03190E+0004  4.21000E+0000
1.03480E+0004  4.21000E+0000
1.03820E+0004  4.21000E+0000
1.04490E+0004  4.21000E+0000
1.05430E+0004  4.21000E+0000
1.06160E+0004  4.22000E+0000
1.07260E+0004  4.21000E+0000
1.07860E+0004  4.22000E+0000
1.08510E+0004  4.22000E+0000
1.08620E+0004  4.22000E+0000
1.09110E+0004  4.22000E+0000
1.09570E+0004  4.22000E+0000
1.09580E+0004  4.22000E+0000
1.09660E+0004  4.21000E+0000
1.09800E+0004  4.22000E+0000
1.09980E+0004  4.22000E+0000
1.10160E+0004  4.22000E+0000
1.11120E+0004  4.22000E+0000
1.11500E+0004  4.22000E+0000
1.11920E+0004  4.22000E+0000
1.12640E+0004  4.22000E+0000
1.13000E+0004  4.22000E+0000
1.13290E+0004  4.22000E+0000
1.14040E+0004  4.21000E+0000
1.14570E+0004  4.22000E+0000
1.14630E+0004  4.22000E+0000
1.14630E+0004  4.22000E+0000
1.14630E+0004  4.22000E+0000
