U;I
497;0.342999994754791
499;0.365000009536743
499;0.36599999666214
496;0.363000005483627
497;0.337000012397766
501;0.379999995231628
502;0.381000012159348
504;0.400000005960464
506;0.404000014066696
508;0.425999999046326
508;0.428000003099442
506;0.425999999046326
511;0.446000009775162
514;0.485000014305115
516;0.504999995231628
519;0.52700001001358
519;0.531000018119812
520;0.537000000476837
521;0.541999995708466
528;0.612999975681305
530;0.638999998569489
526;0.60699999332428
527;0.632000029087067
542;0.814000010490417
542;0.805000007152557
538;0.759999990463257
538;0.757000029087067
537;0.75
536;0.723999977111816
539;0.779999971389771
541;0.782999992370605
541;0.787000000476837
543;0.828000009059906
545;0.852999985218048
548;0.892000019550323
550;0.933000028133392
553;0.970000028610229
554;0.989000022411346
555;1.00899994373322
556;1.02900004386902
558;1.05400002002716
560;1.10199999809265
562;1.14199995994568
563;1.16499996185303
567;1.23099994659424
568;1.25100004673004
570;1.29499995708466
572;1.33299994468689
576;1.44200003147125
576;1.44099998474121
578;1.45899999141693
580;1.52400004863739
582;1.56900000572205
583;1.5900000333786
583;1.60800004005432
585;1.64699995517731
586;1.6710000038147
587;1.69200003147125
588;1.71700000762939
589;1.75499999523163
590;1.77900004386902
590;1.77900004386902
590;1.7960000038147
593;1.86800003051758
595;1.90799999237061
599;2.02800011634827
600;2.0460000038147
600;2.04900002479553
602;2.10800004005432
604;2.16400003433228
605;2.22399997711182
606;2.25
608;2.29099988937378
609;2.33200001716614
609;2.3529999256134
609;2.35599994659424
613;2.4760000705719
614;2.51999998092651
615;2.54099988937378
616;2.56699991226196
616;2.60500001907349
617;2.62299990653992
621;2.76799988746643
622;2.79399991035461
623;2.81299996376038
623;2.83200001716614
624;2.8840000629425
626;2.95600008964539
628;3.03099989891052
629;3.07399988174438
629;3.09599995613098
629;3.1159999370575
631;3.15799999237061
631;3.17600011825562
632;3.19600009918213
632;3.20000004768372
633;3.23600006103516
634;3.25799989700317
634;3.30999994277954
636;3.38000011444092
637;3.40300011634827
638;3.45000004768372
639;3.49900007247925
641;3.57200002670288
642;3.61299991607666
643;3.66899991035461
644;3.71499991416931
644;3.75099992752075
646;3.78999996185303
647;3.87599992752075
649;3.97399997711182
651;4.03800010681152
652;4.13700008392334
654;4.23799991607666
656;4.31300020217896
658;4.37599992752075
659;4.46799993515015
