-3321;-64,3000030517578
0;-0,00999999977648258
-3330;-64,0999984741211
-3327;-64
-3326;-64
-3324;-63,9000015258789
-3321;-63,5999984741211
-3318;-63,2999992370605
-3316;-63,2000007629395
-3313;-62,7999992370605
-3310;-62,4000015258789
-3307;-62
-3304;-61,7000007629395
-3301;-61,2999992370605
-3299;-61
-3299;-61,0999984741211
-3297;-60,7000007629395
-3295;-60,4000015258789
-3292;-60
-3291;-59,9000015258789
-3290;-59,7000007629395
-3289;-59,7000007629395
-3289;-59,7000007629395
-3288;-59,5
-3287;-59,2999992370605
-3284;-59
-3283;-58,9000015258789
-3280;-58,4000015258789
-3277;-58
-3275;-57,7000007629395
-3274;-57,5999984741211
-3272;-57,0999984741211
-3270;-56,9000015258789
-3265;-56,2000007629395
-3264;-56,0999984741211
-3261;-55,7999992370605
-3259;-55,4000015258789
-3255;-54,9000015258789
-3253;-54,5999984741211
-3252;-54,4000015258789
-3251;-54,2000007629395
-3249;-54
-3247;-53,7000007629395
-3244;-53,4000015258789
-3244;-53,2000007629395
-3241;-52,9000015258789
-3239;-52,5999984741211
-3237;-52,2999992370605
-3233;-51,9000015258789
-3228;-51,2000007629395
-3228;-51
-3224;-50,5999984741211
-3222;-50,4000015258789
-3221;-50,2000007629395
-3219;-49,9000015258789
-3215;-49,4000015258789
-3212;-49,0999984741211
-3210;-48,9000015258789
-3209;-48,5999984741211
-3205;-48,2000007629395
-3201;-47,7000007629395
-3197;-47,2000007629395
-3196;-47,0999984741211
-3194;-46,9000015258789
-3193;-46,5999984741211
-3191;-46,4000015258789
-3187;-46
-3184;-45,5999984741211
-3180;0
-3177;-44,8199996948242
-3175;-44,5400009155273
-3173;-44,2999992370605
-3171;-44,0900001525879
-3169;-43,8600006103516
-3168;-43,6800003051758
-3166;-43,439998626709
-3163;-43,1800003051758
-3162;-43,0499992370605
-3161;-42,8800010681152
-3159;-42,7099990844727
-3158;-42,5400009155273
-3157;-42,439998626709
-3156;-42,25
-3154;-41,9900016784668
-3152;-41,9099998474121
-3151;-41,7599983215332
-3150;-41,6199989318848
-3147;-41,2599983215332
-3145;-41,0900001525879
-3143;-40,8699989318848
-3142;-40,7099990844727
-3140;-40,5299987792969
-3138;-40,3800010681152
-3137;-40,189998626709
-3134;-39,8899993896484
-3133;-39,7099990844727
-3129;-39,4700012207031
-3127;-39,2000007629395
-3124;-38,9000015258789
-3122;-38,7599983215332
-3119;-38,3600006103516
-3116;-38,0999984741211
-3114;-37,8499984741211
-3110;-37,5200004577637
-3107;-37,25
-3105;-37
-3102;-36,75
-3100;-36,5299987792969
-3098;-36,2799987792969
-3095;-36,0800018310547
-3094;-35,9099998474121
-3092;-35,7799987792969
-3090;-35,5800018310547
-3087;-35,2999992370605
-3085;-35,1399993896484
-3081;-34,7000007629395
-3077;-34,4099998474121
-3076;-34,2299995422363
-3072;-33,9000015258789
-3067;-33,4700012207031
-3065;-33,2200012207031
-3059;-32,8199996948242
-3056;-32,5699996948242
-3054;-32,4000015258789
-3051;-32,0800018310547
-3048;-31,8299999237061
-3044;-31,4899997711182
-3043;-31,3700008392334
-3039;-31,1100006103516
-3035;-30,7999992370605
-3033;-30,6299991607666
-3030;-30,2999992370605
-3027;-30,1000003814697
-3024;-29,8700008392334
-3021;-29,6299991607666
-3016;-29,3199996948242
-3016;-29,2399997711182
-3014;-29,1100006103516
-3011;-28,8500003814697
-3010;-28,75
-3006;-28,5
-3004;-28,2999992370605
-3001;-28,1100006103516
-2999;-27,9300003051758
-2998;-27,8299999237061
-2998;-27,8299999237061
-2998;-27,8299999237061
-2996;-27,7299995422363
-2993;-27,5100002288818
-2991;-27,3500003814697
-2989;-27,1399993896484
-2986;-26,9099998474121
-2984;-26,7600002288818
-2980;-26,5400009155273
-2977;-26,3500003814697
-2975;-26,2000007629395
-2973;-26,0599994659424
-2970;-25,8299999237061
-2969;-25,7700004577637
-2965;-25,5400009155273
-2963;-25,3700008392334
-2959;-25,1100006103516
