U               I
-2.73100E+0003  6.00000E-0002
-2.73000E+0003  6.00000E-0002
-2.72700E+0003  6.00000E-0002
-2.72400E+0003  6.00000E-0002
-2.72300E+0003  7.00000E-0002
-2.71800E+0003  7.00000E-0002
-2.71800E+0003  7.00000E-0002
-2.71600E+0003  7.00000E-0002
-2.71100E+0003  8.00000E-0002
-2.70500E+0003  8.00000E-0002
-2.70400E+0003  8.00000E-0002
-2.70000E+0003  8.00000E-0002
-2.69600E+0003  8.00000E-0002
-2.69200E+0003  9.00000E-0002
-2.69000E+0003  9.00000E-0002
-2.68600E+0003  9.00000E-0002
-2.68500E+0003  9.00000E-0002
-2.68000E+0003  9.00000E-0002
-2.67200E+0003  1.00000E-0001
-2.66400E+0003  1.10000E-0001
-2.66200E+0003  1.10000E-0001
-2.66100E+0003  1.10000E-0001
-2.65900E+0003  1.10000E-0001
-2.65700E+0003  1.10000E-0001
-2.64800E+0003  1.20000E-0001
-2.64000E+0003  1.30000E-0001
-2.62900E+0003  1.30000E-0001
-2.62600E+0003  1.30000E-0001
-2.62100E+0003  1.40000E-0001
-2.62000E+0003  1.40000E-0001
-2.61500E+0003  1.40000E-0001
-2.61000E+0003  1.50000E-0001
-2.59500E+0003  1.60000E-0001
-2.59500E+0003  1.70000E-0001
-2.58500E+0003  1.70000E-0001
-2.57900E+0003  1.80000E-0001
-2.57200E+0003  1.90000E-0001
-2.56900E+0003  1.90000E-0001
-2.56600E+0003  1.90000E-0001
-2.56200E+0003  1.90000E-0001
-2.55700E+0003  2.00000E-0001
-2.54500E+0003  2.10000E-0001
-2.53200E+0003  2.20000E-0001
-2.52300E+0003  2.30000E-0001
-2.51900E+0003  2.40000E-0001
-2.49800E+0003  2.70000E-0001
-2.48100E+0003  2.80000E-0001
-2.47700E+0003  2.90000E-0001
-2.47200E+0003  3.00000E-0001
-2.46300E+0003  3.00000E-0001
-2.45700E+0003  3.30000E-0001
-2.44900E+0003  3.30000E-0001
-2.44400E+0003  3.30000E-0001
-2.43800E+0003  3.50000E-0001
-2.42900E+0003  3.60000E-0001
-2.41900E+0003  3.70000E-0001
-2.41300E+0003  3.80000E-0001
-2.39000E+0003  4.10000E-0001
-2.38200E+0003  4.20000E-0001
-2.37400E+0003  4.30000E-0001
-2.37200E+0003  4.40000E-0001
-2.36900E+0003  4.50000E-0001
-2.35800E+0003  4.70000E-0001
-2.35100E+0003  4.60000E-0001
-2.34600E+0003  4.80000E-0001
-2.34100E+0003  4.80000E-0001
-2.33200E+0003  5.00000E-0001
-2.31700E+0003  5.30000E-0001
-2.30400E+0003  5.40000E-0001
-2.30100E+0003  5.50000E-0001
-2.29100E+0003  5.70000E-0001
-2.28900E+0003  5.70000E-0001
-2.28600E+0003  5.80000E-0001
-2.27400E+0003  6.00000E-0001
-2.27100E+0003  6.00000E-0001
-2.26900E+0003  6.00000E-0001
-2.26300E+0003  6.20000E-0001
-2.25200E+0003  6.40000E-0001
-2.23000E+0003  6.60000E-0001
-2.22500E+0003  6.90000E-0001
-2.20400E+0003  7.30000E-0001
-2.18600E+0003  7.60000E-0001
-2.16900E+0003  7.90000E-0001
-2.16400E+0003  8.00000E-0001
-2.15400E+0003  8.30000E-0001
-2.14400E+0003  8.50000E-0001
-2.13600E+0003  8.70000E-0001
-2.11900E+0003  9.00000E-0001
-2.11100E+0003  9.20000E-0001
-2.10500E+0003  9.30000E-0001
-2.09200E+0003  9.50000E-0001
-2.08400E+0003  9.70000E-0001
-2.07900E+0003  9.90000E-0001
-2.06700E+0003  1.01000E+0000
-2.06200E+0003  1.02000E+0000
-2.05900E+0003  1.02000E+0000
-2.05400E+0003  1.03000E+0000
-2.04700E+0003  1.05000E+0000
-2.03700E+0003  1.06000E+0000
-2.03500E+0003  1.08000E+0000
-2.02600E+0003  1.10000E+0000
-2.01900E+0003  1.11000E+0000
-2.01800E+0003  1.11000E+0000
-2.01100E+0003  1.13000E+0000
-2.00400E+0003  1.14000E+0000
-1.99300E+0003  1.16000E+0000
-1.98800E+0003  1.18000E+0000
-1.98300E+0003  1.19000E+0000
-1.98100E+0003  1.19000E+0000
-1.97200E+0003  1.22000E+0000
-1.95000E+0003  1.27000E+0000
-1.94100E+0003  1.27000E+0000
-1.93200E+0003  1.32000E+0000
-1.92000E+0003  1.34000E+0000
-1.90900E+0003  1.37000E+0000
-1.90000E+0003  1.39000E+0000
-1.89600E+0003  1.40000E+0000
-1.87900E+0003  1.45000E+0000
-1.87700E+0003  1.45000E+0000
-1.86800E+0003  1.47000E+0000
-1.86700E+0003  1.47000E+0000
-1.86500E+0003  1.47000E+0000
-1.85400E+0003  1.51000E+0000
-1.83800E+0003  1.56000E+0000
-1.82600E+0003  1.57000E+0000
-1.81800E+0003  1.60000E+0000
-1.81300E+0003  1.61000E+0000
-1.80300E+0003  1.63000E+0000
-1.80000E+0003  1.64000E+0000
-1.79600E+0003  1.66000E+0000
-1.78500E+0003  1.69000E+0000
-1.77100E+0003  1.70000E+0000
-1.77200E+0003  1.72000E+0000
-1.76100E+0003  1.75000E+0000
-1.74900E+0003  1.77000E+0000
-1.74600E+0003  1.79000E+0000
-1.73900E+0003  1.81000E+0000
-1.72600E+0003  1.84000E+0000
-1.72400E+0003  1.85000E+0000
-1.71500E+0003  1.87000E+0000
-1.71300E+0003  1.88000E+0000
-1.71200E+0003  1.89000E+0000
-1.70700E+0003  1.89000E+0000
-1.69400E+0003  1.93000E+0000
-1.66700E+0003  1.98000E+0000
-1.66000E+0003  2.02000E+0000
-1.64700E+0003  2.06000E+0000
-1.64100E+0003  2.08000E+0000
-1.63400E+0003  2.10000E+0000
-1.62800E+0003  2.12000E+0000
-1.61700E+0003  2.13000E+0000
-1.61500E+0003  2.15000E+0000
-1.61100E+0003  2.16000E+0000
-1.60100E+0003  2.18000E+0000
-1.59500E+0003  2.21000E+0000
-1.59300E+0003  2.21000E+0000
-1.58600E+0003  2.24000E+0000
-1.58100E+0003  2.24000E+0000
-1.57300E+0003  2.28000E+0000
-1.57100E+0003  2.29000E+0000
-1.55900E+0003  2.31000E+0000
-1.55800E+0003  2.32000E+0000
-1.55400E+0003  2.33000E+0000
-1.55000E+0003  2.34000E+0000
-1.54900E+0003  2.35000E+0000
-1.54600E+0003  2.36000E+0000
-1.53500E+0003  2.38000E+0000
-1.53000E+0003  2.39000E+0000
-1.52300E+0003  2.42000E+0000
-1.51500E+0003  2.45000E+0000
-1.51100E+0003  2.46000E+0000
-1.50600E+0003  2.47000E+0000
-1.49700E+0003  2.50000E+0000
-1.49500E+0003  2.51000E+0000
-1.49200E+0003  2.52000E+0000
-1.49000E+0003  2.52000E+0000
-1.47900E+0003  2.56000E+0000
-1.47200E+0003  2.58000E+0000
-1.46600E+0003  2.60000E+0000
-1.44400E+0003  2.66000E+0000
-1.42900E+0003  2.70000E+0000
-1.42700E+0003  2.72000E+0000
-1.42000E+0003  2.74000E+0000
-1.41400E+0003  2.75000E+0000
-1.40900E+0003  2.78000E+0000
-1.40400E+0003  2.79000E+0000
-1.40000E+0003  2.80000E+0000
-1.39500E+0003  2.82000E+0000
-1.38900E+0003  2.84000E+0000
-1.38700E+0003  2.85000E+0000
-1.38300E+0003  2.86000E+0000
-1.37000E+0003  2.90000E+0000
-1.36200E+0003  2.93000E+0000
-1.35300E+0003  2.94000E+0000
-1.34900E+0003  2.97000E+0000
-1.34400E+0003  2.98000E+0000
-1.33700E+0003  2.99000E+0000
-1.33400E+0003  3.02000E+0000
-1.32300E+0003  3.05000E+0000
-1.31900E+0003  3.06000E+0000
-1.31900E+0003  3.07000E+0000
-1.31300E+0003  3.08000E+0000
-1.30900E+0003  3.10000E+0000
-1.30500E+0003  3.11000E+0000
-1.29300E+0003  3.15000E+0000
-1.28600E+0003  3.17000E+0000
-1.27700E+0003  3.19000E+0000
-1.27200E+0003  3.22000E+0000
-1.26400E+0003  3.24000E+0000
-1.25200E+0003  3.25000E+0000
-1.24300E+0003  3.32000E+0000
-1.23500E+0003  3.34000E+0000
-1.23100E+0003  3.34000E+0000
-1.22900E+0003  3.36000E+0000
-1.21600E+0003  3.41000E+0000
-1.20700E+0003  3.44000E+0000
-1.19500E+0003  3.48000E+0000
-1.18800E+0003  3.51000E+0000
-1.18100E+0003  3.54000E+0000
-1.16900E+0003  3.56000E+0000
-1.16300E+0003  3.59000E+0000
-1.16200E+0003  3.59000E+0000
-1.14800E+0003  3.63000E+0000
-1.14500E+0003  3.65000E+0000
-1.13700E+0003  3.68000E+0000
-1.12700E+0003  3.71000E+0000
-1.12100E+0003  3.73000E+0000
-1.11500E+0003  3.77000E+0000
-1.10700E+0003  3.79000E+0000
-1.09700E+0003  3.81000E+0000
-1.09000E+0003  3.85000E+0000
-1.08100E+0003  3.88000E+0000
-1.07400E+0003  3.89000E+0000
-1.06700E+0003  3.93000E+0000
-1.04700E+0003  4.00000E+0000
-1.03900E+0003  4.01000E+0000
-1.03500E+0003  4.05000E+0000
-1.02900E+0003  4.07000E+0000
-1.02300E+0003  4.07000E+0000
-1.01100E+0003  4.11000E+0000
-1.00800E+0003  4.14000E+0000
-1.00500E+0003  4.15000E+0000
-1.00200E+0003  4.16000E+0000
-9.94000E+0002  4.19000E+0000
-9.89000E+0002  4.21000E+0000
-9.83000E+0002  4.26000E+0000
-9.67000E+0002  4.30000E+0000
-9.53000E+0002  4.34000E+0000
-9.42000E+0002  4.38000E+0000
-9.37000E+0002  4.40000E+0000
-9.28000E+0002  4.44000E+0000
-9.21000E+0002  4.46000E+0000
-9.17000E+0002  4.49000E+0000
-8.96000E+0002  4.55000E+0000
-8.88000E+0002  4.59000E+0000
-8.85000E+0002  4.60000E+0000
-8.66000E+0002  4.67000E+0000
-8.53000E+0002  4.73000E+0000
-8.45000E+0002  4.75000E+0000
-8.42000E+0002  4.78000E+0000
-8.23000E+0002  4.85000E+0000
-8.09000E+0002  4.87000E+0000
-8.05000E+0002  4.91000E+0000
-8.02000E+0002  4.92000E+0000
-7.99000E+0002  4.93000E+0000
-7.94000E+0002  4.96000E+0000
-7.86000E+0002  4.98000E+0000
-7.85000E+0002  4.98000E+0000
-7.76000E+0002  5.01000E+0000
-7.72000E+0002  5.04000E+0000
-7.61000E+0002  5.08000E+0000
-7.56000E+0002  5.08000E+0000
-7.53000E+0002  5.11000E+0000
-7.44000E+0002  5.14000E+0000
-7.38000E+0002  5.18000E+0000
-7.28000E+0002  5.20000E+0000
-7.27000E+0002  5.21000E+0000
-7.23000E+0002  5.23000E+0000
-7.18000E+0002  5.24000E+0000
-7.16000E+0002  5.25000E+0000
-7.11000E+0002  5.28000E+0000
-7.06000E+0002  5.28000E+0000
-7.03000E+0002  5.31000E+0000
-6.93000E+0002  5.35000E+0000
-6.80000E+0002  5.39000E+0000
-6.75000E+0002  5.42000E+0000
-6.69000E+0002  5.44000E+0000
-6.62000E+0002  5.47000E+0000
-6.57000E+0002  5.49000E+0000
-6.48000E+0002  5.53000E+0000
-6.43000E+0002  5.55000E+0000
-6.24000E+0002  5.59000E+0000
-6.22000E+0002  5.64000E+0000
-6.07000E+0002  5.69000E+0000
-6.04000E+0002  5.72000E+0000
-5.98000E+0002  5.72000E+0000
-5.85000E+0002  5.78000E+0000
-5.77000E+0002  5.81000E+0000
-5.75000E+0002  5.83000E+0000
-5.68000E+0002  5.86000E+0000
-5.61000E+0002  5.88000E+0000
-5.55000E+0002  5.90000E+0000
-5.51000E+0002  5.93000E+0000
-5.44000E+0002  5.95000E+0000
-5.31000E+0002  5.97000E+0000
-5.22000E+0002  6.05000E+0000
-5.12000E+0002  6.08000E+0000
-5.02000E+0002  6.11000E+0000
-4.96000E+0002  6.16000E+0000
-4.84000E+0002  6.22000E+0000
-4.71000E+0002  6.26000E+0000
-4.71000E+0002  6.27000E+0000
-4.52000E+0002  6.34000E+0000
-4.44000E+0002  6.38000E+0000
-4.40000E+0002  6.40000E+0000
-4.31000E+0002  6.43000E+0000
-4.22000E+0002  6.47000E+0000
-4.13000E+0002  6.49000E+0000
-4.12000E+0002  6.52000E+0000
-3.98000E+0002  6.58000E+0000
-3.87000E+0002  6.59000E+0000
-3.77000E+0002  6.66000E+0000
-3.78000E+0002  6.67000E+0000
-3.65000E+0002  6.71000E+0000
-3.62000E+0002  6.73000E+0000
-3.53000E+0002  6.77000E+0000
-3.40000E+0002  6.82000E+0000
-3.31000E+0002  6.86000E+0000
-3.28000E+0002  6.88000E+0000
-3.20000E+0002  6.92000E+0000
-3.05000E+0002  6.99000E+0000
-3.00000E+0002  7.00000E+0000
-2.91000E+0002  7.05000E+0000
-2.75000E+0002  7.12000E+0000
-2.65000E+0002  7.15000E+0000
-2.57000E+0002  7.19000E+0000
-2.48000E+0002  7.23000E+0000
-2.45000E+0002  7.24000E+0000
-2.35000E+0002  7.30000E+0000
-2.28000E+0002  7.33000E+0000
-2.12000E+0002  7.39000E+0000
-2.06000E+0002  7.42000E+0000
-1.97000E+0002  7.47000E+0000
-1.85000E+0002  7.49000E+0000
-1.81000E+0002  7.54000E+0000
-1.71000E+0002  7.58000E+0000
-1.59000E+0002  7.64000E+0000
-1.58000E+0002  7.65000E+0000
-1.42000E+0002  7.72000E+0000
-1.35000E+0002  7.75000E+0000
-1.23000E+0002  7.78000E+0000
-1.21000E+0002  7.82000E+0000
-1.11000E+0002  7.87000E+0000
-9.80000E+0001  7.88000E+0000
-9.10000E+0001  7.96000E+0000
-7.70000E+0001  8.03000E+0000
-6.40000E+0001  8.06000E+0000
-5.50000E+0001  8.13000E+0000
-4.30000E+0001  8.19000E+0000
-2.60000E+0001  8.26000E+0000
-2.00000E+0001  8.25000E+0000
-1.40000E+0001  8.32000E+0000
-7.00000E+0000  8.35000E+0000
 0.00000E+0000  8.36000E+0000
 0.00000E+0000  8.38000E+0000
 0.00000E+0000  8.39000E+0000
 0.00000E+0000  8.39000E+0000
