U               I
-1.90200E+0003  1.42000E+0000
-1.88600E+0003  1.45000E+0000
-1.87700E+0003  1.44000E+0000
-1.87600E+0003  1.47000E+0000
-1.86700E+0003  1.49000E+0000
-1.86000E+0003  1.49000E+0000
-1.85900E+0003  1.51000E+0000
-1.85100E+0003  1.53000E+0000
-1.82500E+0003  1.60000E+0000
-1.81000E+0003  1.65000E+0000
-1.79000E+0003  1.72000E+0000
-1.77700E+0003  1.73000E+0000
-1.77100E+0003  1.74000E+0000
-1.76300E+0003  1.76000E+0000
-1.75800E+0003  1.78000E+0000
-1.74500E+0003  1.79000E+0000
-1.74400E+0003  1.82000E+0000
-1.73500E+0003  1.84000E+0000
-1.71800E+0003  1.88000E+0000
-1.71800E+0003  1.89000E+0000
-1.70400E+0003  1.93000E+0000
-1.69000E+0003  1.96000E+0000
-1.68900E+0003  1.98000E+0000
-1.68100E+0003  2.00000E+0000
-1.67200E+0003  2.01000E+0000
-1.66100E+0003  2.04000E+0000
-1.66000E+0003  2.06000E+0000
-1.64300E+0003  2.10000E+0000
-1.63900E+0003  2.11000E+0000
-1.63400E+0003  2.12000E+0000
-1.61800E+0003  2.16000E+0000
-1.60500E+0003  2.20000E+0000
-1.59600E+0003  2.23000E+0000
-1.58600E+0003  2.26000E+0000
-1.58300E+0003  2.27000E+0000
-1.57400E+0003  2.29000E+0000
-1.56600E+0003  2.32000E+0000
-1.55800E+0003  2.35000E+0000
-1.55100E+0003  2.34000E+0000
-1.55000E+0003  2.37000E+0000
-1.53200E+0003  2.44000E+0000
-1.51300E+0003  2.45000E+0000
-1.51200E+0003  2.49000E+0000
-1.50700E+0003  2.50000E+0000
-1.49900E+0003  2.51000E+0000
-1.49900E+0003  2.53000E+0000
-1.49100E+0003  2.56000E+0000
-1.48400E+0003  2.57000E+0000
-1.47900E+0003  2.59000E+0000
-1.47200E+0003  2.60000E+0000
-1.45700E+0003  2.65000E+0000
-1.45100E+0003  2.67000E+0000
-1.44500E+0003  2.70000E+0000
-1.43500E+0003  2.73000E+0000
-1.42900E+0003  2.74000E+0000
-1.42200E+0003  2.76000E+0000
-1.41100E+0003  2.80000E+0000
-1.39800E+0003  2.84000E+0000
-1.38600E+0003  2.88000E+0000
-1.37900E+0003  2.90000E+0000
-1.37100E+0003  2.92000E+0000
-1.35000E+0003  3.00000E+0000
-1.33300E+0003  3.06000E+0000
-1.32900E+0003  3.06000E+0000
-1.32000E+0003  3.09000E+0000
-1.31500E+0003  3.11000E+0000
-1.31100E+0003  3.13000E+0000
-1.30300E+0003  3.14000E+0000
-1.29300E+0003  3.18000E+0000
-1.28400E+0003  3.21000E+0000
-1.28300E+0003  3.21000E+0000
-1.27200E+0003  3.22000E+0000
